recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,age2225,age2629,age3035,age3644,age4554,f2sms,wkless13
300383,07/28/89,1,IN,0,0,1,0,0,1,02/28/65,24,700,0,0,0,1,1,0,1,0,0,0,0,0,1
300384,06/30/89,0,CI,0,0,0,0,1,0,03/02/43,46,16977,2160,0,0,0,0,0,0,0,0,0,1,1,0
300385,03/08/88,1,CV,0,0,0,0,1,0,08/21/57,30,19416,1000,1,0,0,0,0,0,0,1,0,0,0,1
300387,04/24/89,1,LC,1,0,1,1,0,0,02/23/48,41,35986,3593,1,0,1,0,0,0,0,0,1,0,0,0
300390,10/12/88,1,JK,1,1,0,0,1,0,06/20/61,27,7591,300,0,0,1,1,0,0,1,0,0,0,1,0
300391,09/30/88,1,CV,1,0,1,0,1,0,02/05/62,26,21561,600,0,0,0,0,1,0,1,0,0,0,0,0
300392,05/04/88,1,IN,0,0,0,0,0,1,11/18/58,29,4968,3000,1,0,1,0,0,0,1,0,0,0,0,0
300393,02/11/88,0,PR,0,1,0,0,0,1,11/29/45,42,13367,2000,0,0,1,0,1,0,0,0,1,0,0,0
300394,06/03/88,1,LC,1,0,0,0,0,1,07/14/59,28,15471,8125,0,0,1,0,0,0,1,0,0,0,0,0
300395,03/15/88,1,CV,0,0,1,0,0,1,09/17/53,34,6489,400,1,0,1,1,0,0,0,1,0,0,1,1
300398,01/10/89,0,CC,0,0,0,0,1,0,06/11/61,27,337,0,1,1,1,0,0,0,1,0,0,0,1,1
300400,03/24/89,1,IN,0,0,1,0,1,0,01/23/59,30,510,4103.911,1,0,1,1,0,0,0,1,0,0,0,0
300403,08/14/89,1,LC,1,0,1,0,0,1,01/25/52,37,62715,0,0,0,1,0,0,0,0,0,1,0,0,1
300404,10/31/88,1,PR,1,0,1,0,0,1,02/09/56,32,0,0,0,0,1,0,0,0,0,1,0,0,0,1
300407,02/24/88,1,IN,1,0,0,0,1,0,09/05/62,25,56963,3500,0,0,1,0,0,1,0,0,0,0,1,0
300408,01/08/88,1,CC,1,0,1,0,0,1,06/05/56,31,4998,200,0,0,1,1,0,0,0,1,0,0,0,1
300411,12/15/88,1,LC,1,0,0,0,0,1,12/19/52,35,0,1440,0,0,1,0,0,0,0,1,0,0,0,0
300412,02/16/89,1,SM,1,0,0,0,0,1,01/29/61,28,22951,1300,0.2111608,0,1,0,0,0,1,0,0,0,1,1
300415,04/20/88,1,IN,1,0,1,0,1,0,04/22/39,48,43748,12500,1,0,1,0,0,0,0,0,0,1,1,0
300418,11/01/88,0,CC,0,0,1,0,1,0,10/29/51,37,79720,1000,0.3352851,1,0.6876773,0,1,0,0,0,1,0,0,1
300420,06/20/89,1,NE,1,1,0,1,0,0,06/04/61,28,5130,3400,0,1,0.716404,1,0,0,1,0,0,0,0,0
300421,08/25/88,1,CC,1,0,0,1,0,0,04/10/58,30,2613,0,1,1,0,0,1,0,0,1,0,0,0,1
300422,06/15/88,1,CV,1,0,0,0,1,0,09/07/63,24,14145,2444.656,0,0,0,0,0,1,0,0,0,0,0,0
300424,08/30/88,0,SM,0,0,0,1,0,0,12/06/62,25,9755,7143,0,0,1,0,0,1,0,0,0,0,1,0
300426,06/15/88,0,CV,0,0,1,0,0,1,10/06/62,25,0,0,0.3352851,0,0.6876773,0,0,1,0,0,0,0,0,1
300429,02/06/89,1,NE,1,0,1,0,1,0,01/12/56,33,14529,3380,0,0,1,0,0,0,0,1,0,0,0,0
300432,11/18/88,1,IN,1,0,0,0,0,1,03/28/66,22,13346,2444.656,0,0,0,1,0,1,0,0,0,0,0,0.5332298
300433,01/29/88,0,CV,0,0,0,1,0,0,05/02/53,34,12773,9,0,0,0,0,0,0,0,1,0,0,0,0
300434,02/14/89,0,SM,0,0,0,0,0,1,02/07/62,27,24807,8386,0.2111608,0,0,1,0,0,1,0,0,0,1,0
300436,12/06/88,1,JK,1,1,0,1,0,0,07/06/66,22,2115,0,0,0,1,1,0,1,0,0,0,0,0,1
300437,07/28/88,0,PR,0,0,1,0,0,1,08/15/53,34,0,3000,0,0,0,1,0,0,0,1,0,0,1,0
300438,10/14/88,1,HF,1,1,0,0,0,1,08/19/64,24,243,2444.656,0.2111608,1,1,1,0,1,0,0,0,0,1,1
300439,02/22/88,0,LC,0,0,1,0,0,1,05/27/52,35,150,4103.911,0,0,1,0,0,0,0,1,0,0,0,0.4073359
300440,07/29/88,1,IN,0,1,0,0,1,0,05/18/61,27,28249,8000,0,0,1,1,0,0,1,0,0,0,0,0
300441,08/02/89,1,IN,1,0,0,0,0,1,07/05/62,27,2865,2444.656,1,0,1,0,0,0,1,0,0,0,0,0.5332298
300443,01/29/88,0,IN,0,1,0,0,0,1,07/23/58,29,0,144,0,0,1,0,0,0,1,0,0,0,0,1
300444,10/19/88,0,NE,0,1,0,1,0,0,03/05/62,26,447,800,0,0,1,0,0,0,1,0,0,0,0,1
300446,09/02/88,0,IN,0,1,0,1,0,0,02/21/57,31,960,0,0,0,1,0,0,0,0,1,0,0,0,1
300448,07/08/88,0,CV,0,1,0,1,0,0,10/09/41,46,917,2444.656,0,0,1,0,0,0,0,0,0,1,0,0.5332298
300451,01/11/89,1,IN,0,0,1,0,1,0,12/31/58,30,375,0,0,0,1,0,0,0,0,1,0,0,0,1
300454,02/07/89,1,PR,1,0,1,0,0,1,06/17/60,28,2359,0,0,0,1,1,0,0,1,0,0,0,1,1
300456,06/03/88,0,JK,0,0,0,0,1,0,05/28/59,29,22530,4800,0,0,1,0,0,0,1,0,0,0,0,0.5332298
300458,04/12/89,1,CI,1,0,0,0,0,1,07/21/51,37,13280,0,0,0,1,0,0,0,0,0,1,0,0,1
300460,02/15/89,0,SM,0,0,1,0,1,0,10/01/48,40,690,16700,1,0,1,0,0,0,0,0,1,0,0,0
300461,06/21/88,1,CV,1,0,0,1,0,0,07/12/56,31,15492,2444.656,1,0,1,0,0,0,0,1,0,0,0,0.5332298
300462,09/02/88,1,CC,1,0,1,1,0,0,12/29/41,46,1215,4000,1,0,1,0,1,0,0,0,0,1,0,0
300463,06/17/88,0,IN,0,1,0,0,1,0,08/05/64,23,395,500,0,0,1,1,0,1,0,0,0,0,1,1
300464,09/09/88,0,CV,0,0,0,0,1,0,09/15/40,47,15663,2444.656,0.2111608,0,0.716404,0,0,0,0,0,0,1,1,0.5332298
300465,03/15/89,1,MN,0,0,0,1,0,0,12/31/37,51,0,0,0,0,0,0,1,0,0,0,0,1,1,1
300466,09/21/88,1,IN,1,0,0,0,0,1,10/27/54,33,39360,12000,0,0,0,0,0,0,0,1,0,0,0,0
300467,12/23/88,0,IN,0,0,0,0,0,1,08/23/52,36,1938,2444.656,0,0,0,1,0,0,0,0,1,0,0,0.5332298
300469,08/09/89,1,IN,1,0,0,0,1,0,04/22/55,34,12845,5000,0,0,1,0,0,0,0,1,0,0,0,0
300470,01/24/89,1,NE,0,0,0,1,0,0,12/08/57,31,634,16155,0,0,1,0,0,0,0,1,0,0,0,0
300472,05/25/89,0,NE,0,1,0,1,0,0,06/22/65,23,3846,0,0,0,1,1,0,1,0,0,0,0,0,1
300473,02/24/89,0,OK,0,0,0,1,0,0,09/04/47,41,23628,0,1,0,0,0,1,0,0,0,1,0,1,1
300474,01/31/89,1,LC,1,0,1,0,0,1,06/30/48,40,42923,4252,0,0,1,0,0,0,0,0,1,0,0,0
300475,03/23/89,1,LC,1,0,0,0,0,1,07/30/64,24,0,8443,0,0,1,1,0,1,0,0,0,0,0,0
300476,09/30/88,1,PR,0,1,0,1,0,0,01/11/54,34,0,0,1,0,1,0,0,0,0,1,0,0,1,1
300477,10/21/88,1,OH,1,0,1,0,1,0,04/20/62,26,56776,4103.911,1,0,1,0,0,0,1,0,0,0,1,1
300478,04/04/89,1,PR,0,0,0,0,0,1,11/08/49,39,24524,10600,0,0,1,0,0,0,0,0,1,0,0,0
300481,10/24/88,1,SM,1,0,1,0,1,0,06/23/54,34,14362,4103.911,1,0,1,0,0,0,0,1,0,0,0,0
300483,12/17/87,0,IN,0,0,1,1,0,0,01/23/60,27,87243,200,0,0,1,0,0,0,1,0,0,0,0,0
300484,08/04/89,1,IN,1,0,1,0,0,1,04/11/63,26,30747,12000,0,0,1,0,1,0,1,0,0,0,0,0
300485,01/25/88,0,PR,0,0,1,0,1,0,04/26/63,24,0,4103.911,0,0,0,0,0,1,0,0,0,0,0,0.4073359
300487,12/14/87,1,PR,1,0,1,0,0,1,02/20/43,44,62364,5000,1,1,1,0,1,0,0,0,1,0,0,0
300488,10/14/88,1,LC,1,0,0,1,0,0,09/26/56,32,2614,300,0,0,0,0,0,0,0,1,0,0,1,1
300489,06/29/89,1,CI,1,1,0,1,0,0,06/04/53,36,0,2444.656,1,0,0,0,0,0,0,0,1,0,1,0.5332298
300492,02/12/88,1,OH,1,1,0,1,0,0,01/08/57,31,0,0,0.2111608,0,1,0,0,0,0,1,0,0,1,1
300495,10/06/88,1,JK,1,0,1,1,0,0,08/23/60,28,31357,7200,0,0,1,1,0,0,1,0,0,0,1,0
300497,05/12/89,1,IN,1,0,0,0,0,1,06/06/24,64,21204,0,1,0,0.716404,0,0,0,0,0,0,0,0,1
300498,06/03/88,0,PR,0,0,1,1,0,0,12/10/59,28,17194,0,0,1,1,0,1,0,1,0,0,0,1,1
300499,08/26/88,1,JK,1,1,0,0,1,0,08/22/65,23,1087,3826,0,0,0,1,0,1,0,0,0,0,0,1
300501,12/07/88,1,CI,1,1,0,1,0,0,09/14/66,22,90,0,1,0,1,0,0,1,0,0,0,0,0,1
300502,03/29/89,0,NE,0,0,1,0,1,0,08/20/66,22,861,1100,0,1,1,1,0,1,0,0,0,0,0,0
300503,08/02/89,1,IN,1,0,1,0,0,1,03/06/55,34,49490,17000,1,0,1,0,0,0,0,1,0,0,1,0
300504,12/05/88,0,SM,0,0,1,0,1,0,08/09/63,25,5199,4548,0,0,1,0,0,1,0,0,0,0,0,0
300506,02/03/89,1,IN,0,0,0,1,0,0,03/08/25,63,213,0,1,0,1,0,0,0,0,0,0,0,0,1
300507,12/21/88,1,CC,0,0,0,1,0,0,11/03/63,25,15366,2444.656,0,0,0,0,1,1,0,0,0,0,0,0.5332298
300509,01/31/89,1,MN,0,0,1,0,1,0,04/16/54,34,14132,0,0,0,0,0,0,0,0,1,0,0,0,1
300511,01/27/89,0,IN,0,1,0,0,0,1,12/06/58,30,1142,2444.656,0,0,0,1,0,0,0,1,0,0,0,0.5332298
300513,11/21/88,1,NE,0,0,0,1,0,0,06/14/48,40,2260,8340,0,0,0,0,1,0,0,0,1,0,0,0
300516,09/27/88,1,SM,1,0,1,1,0,0,09/30/61,26,51183,10000,1,0,1,0,0,0,1,0,0,0,0,0
300517,12/22/88,0,NE,0,0,1,0,1,0,01/03/51,37,45354,7200,1,0,1,0,0,0,0,0,1,0,0,0
300521,05/11/88,1,CV,0,0,0,0,1,0,02/02/66,22,0,2444.656,1,0,1,0,0,1,0,0,0,0,0,0.5332298
300525,03/03/88,1,MD,1,0,1,0,1,0,11/23/57,30,79278,6516,1,0,1,0,0,0,0,1,0,0,0,0
300526,05/10/89,1,CI,1,0,1,0,1,0,10/17/60,28,69042,19000,1,0,0,0,0,0,1,0,0,0,1,0.4073359
300527,09/07/88,0,CC,0,0,0,1,0,0,01/10/44,44,0,16000,0,0,1,0,0,0,0,0,1,0,0,0
300528,01/26/88,0,CV,0,0,1,0,0,1,08/06/65,22,22437,4103.911,0,0,1,0,0,1,0,0,0,0,0,0
300529,01/13/88,1,IN,0,0,1,0,1,0,10/24/26,61,34373,6240,1,0,1,0,0,0,0,0,0,0,1,0
300531,10/19/88,1,NE,1,0,1,1,0,0,01/31/62,26,3379,0,0,0,1,1,0,0,1,0,0,0,0,1
300533,03/21/88,1,IN,1,0,1,0,1,0,01/02/64,24,46443,3588,0,0,0.6876773,0,0,1,0,0,0,0,0,0
300535,05/26/89,0,LC,0,0,0,1,0,0,03/25/61,28,2036,0,0,0,1,0,0,0,1,0,0,0,0,1
300539,11/22/88,1,PR,1,0,1,0,0,1,03/24/50,38,25767,2000,0,0,1,0,0,0,0,0,1,0,0,0
300541,04/11/88,1,PR,0,0,1,0,1,0,01/13/58,30,24888,700,0,0,0,1,0,0,0,1,0,0,0,0
300543,11/11/88,0,IN,0,1,0,0,0,1,07/20/58,30,75,0,0,0,1,1,0,0,0,1,0,0,0,1
300545,03/15/88,1,JK,1,0,0,0,1,0,03/06/42,46,20058,7630,0,0,0,1,0,0,0,0,0,1,0,1
300548,03/15/88,1,JK,1,0,1,1,0,0,02/07/61,27,3594,1080,0,0,1,0,0,0,1,0,0,0,0,1
300549,04/29/88,0,JK,0,0,1,1,0,0,08/25/58,29,63423,4000,0,0,1,1,0,0,1,0,0,0,1,0
300552,05/17/88,1,JK,1,0,1,1,0,0,12/24/43,44,24606,600,0,0,1,0,0,0,0,0,1,0,1,0
300553,06/14/89,0,NE,1,1,0,0,1,0,03/16/42,47,18975,0,0,0,1,1,0,0,0,0,0,1,1,1
300554,09/16/88,1,OK,0,0,0,0,0,1,08/25/32,56,0,2444.656,0,0,0,0,1,0,0,0,0,0,1,0.5332298
300555,05/05/88,1,MD,1,0,0,0,1,0,10/12/65,22,20751,7000,0,0,1,1,0,1,0,0,0,0,0,0
300557,07/21/88,1,HF,0,0,0,0,0,1,12/04/56,31,31765,4800,0.2111608,0,1,0,0,0,0,1,0,0,0,0
300558,11/02/88,1,JK,1,1,0,0,1,0,01/02/59,29,15302,1000,0,0,0,1,0,0,1,0,0,0,1,1
300560,02/10/89,1,SM,1,0,1,0,1,0,09/27/60,28,12327,1000,0.3352851,0,0,0,0,0,1,0,0,0,0,0
300564,02/17/89,1,IN,0,0,0,0,1,0,07/31/60,28,11115,2444.656,0,0,0,0,0,0,1,0,0,0,0,0.5332298
300565,05/17/89,0,NE,0,1,0,0,0,1,05/19/65,23,306,0,0,1,1,1,0,1,0,0,0,0,0,1
300566,06/22/89,1,IN,0,0,0,0,1,0,06/07/45,44,17127,0,0,0,0,0,0,0,0,0,1,0,1,1
300567,02/16/88,1,CV,1,0,0,0,0,1,02/22/54,33,18374,2900,0,0,1,0,0,0,0,1,0,0,1,0
300568,10/25/88,1,CC,1,0,1,0,1,0,08/02/66,22,22698,4103.911,0,0,0.6876773,0,0,1,0,0,0,0,0,0.4073359
300571,03/22/89,0,LC,0,0,1,0,0,1,04/15/66,22,68820,13000,0,0,1,0,0,1,0,0,0,0,1,0
300572,10/31/88,1,PR,1,1,0,0,0,1,05/15/65,23,0,6600,0,0,0,0,0,1,0,0,0,0,0,0
300574,07/29/88,0,JC,0,0,0,1,0,0,01/17/53,35,38945,9000,0,0,1,1,0,0,0,1,0,0,1,0
300575,07/14/88,0,JC,0,0,0,0,0,1,12/12/64,23,28804,3000,0,0,1,1,0,1,0,0,0,0,1,0
300576,02/28/89,1,OK,1,0,0,1,0,0,05/13/61,27,14625,0,1,0,1,0,0,0,1,0,0,0,1,1
300577,04/26/89,0,CI,0,0,1,0,1,0,09/08/49,39,46253,6500,0,0,1,0,0,0,0,0,1,0,0,1
300578,09/20/89,0,PR,0,1,0,0,0,1,01/25/53,36,0,0,0.2111608,0,0.716404,0,1,0,0,0,1,0,1,1
300579,01/29/88,0,IN,0,1,0,0,1,0,01/06/57,31,26040,300,0,0,1,1,0,0,0,1,0,0,0,1
300581,12/23/88,1,NE,0,0,1,0,1,0,06/04/49,39,41031,2411,0,0,1,0,0,0,0,0,1,0,1,1
300586,03/31/89,1,MN,0,0,0,0,1,0,11/16/60,28,8775,600,0,1,0,0,1,0,1,0,0,0,0,1
300589,09/08/88,1,CC,1,0,1,0,1,0,06/11/57,31,321,2000,1,0,1,0,0,0,0,1,0,0,0,1
300590,06/19/89,1,LC,1,0,1,1,0,0,08/17/53,35,30837,6711,1,0,0.6876773,0,0,0,0,1,0,0,1,0
300591,02/24/88,0,PR,0,0,1,0,0,1,10/10/64,23,954,0,0,0,0,0,0,1,0,0,0,0,0,1
300593,01/24/89,0,SM,0,0,0,1,0,0,06/22/64,24,5737,4641,0,0,1,0,0,1,0,0,0,0,0,0
300594,06/08/88,1,LC,1,0,1,0,0,1,04/10/49,39,82217,24000,1,0,0,0,0,0,0,0,1,0,1,0
300596,05/19/88,1,JK,1,0,1,1,0,0,01/03/50,38,21616,400,0,0,1,1,0,0,0,0,1,0,1,1
300598,08/05/88,1,IN,1,0,1,0,0,1,05/28/59,29,80166,2200,1,0,1,0,0,0,1,0,0,0,0,1
300599,03/07/88,1,PR,0,1,0,0,0,1,12/17/58,29,0,0,0,0,0,0,1,0,1,0,0,0,0,1
300600,10/14/88,1,IN,1,1,0,0,0,1,07/30/60,28,6821,160,0,0,1,1,0,0,1,0,0,0,1,0.5332298
300603,03/17/88,0,PR,0,0,0,0,1,0,03/04/58,30,18501,400,0,0,1,0,0,0,0,1,0,0,0,1
300605,07/27/88,1,JK,0,0,0,0,1,0,04/02/63,25,0,260,1,0,1,1,0,1,0,0,0,0,0,1
300606,05/19/88,0,MD,0,0,0,1,0,0,02/05/36,52,16332,4848,0,0,1,0,0,0,0,0,0,1,1,0
300607,02/21/89,0,SM,0,0,0,0,0,1,10/01/49,39,29452,2003,0,0,1,0,0,0,0,0,1,0,0,0
300608,11/18/88,1,NE,1,1,0,1,0,0,08/31/56,32,6965,0,0,1,1,1,0,0,0,1,0,0,1,1
300610,09/08/88,1,HF,0,0,1,0,0,1,04/21/54,34,1596,4103.911,0,0,1,0,0,0,0,1,0,0,0,0
300611,08/30/88,1,SM,1,1,0,0,1,0,01/07/53,35,34612,12000,0,0,1,0,0,0,0,1,0,0,0,0
300613,01/21/88,0,IN,0,0,0,0,0,1,01/13/56,32,12249,2444.656,1,0,0,0,0,0,0,1,0,0,0,0
300614,11/28/88,1,NE,1,1,0,1,0,0,02/17/65,23,1565,0,0,1,1,1,0,1,0,0,0,0,0,1
300615,09/28/88,1,CV,1,0,1,0,1,0,04/16/60,28,26334,0,0.3352851,0,0,1,0,0,1,0,0,0,0,1
300618,12/30/88,0,MN,0,0,1,0,1,0,09/19/54,34,0,600,0,0,1,0,0,0,0,1,0,0,0,1
300620,09/02/88,1,CC,0,0,0,0,1,0,09/23/63,24,2322,0,1,0,1,1,0,1,0,0,0,0,0,1
300621,09/06/88,1,CC,1,0,1,1,0,0,01/07/55,33,36201,220,0,0,0,0,1,0,0,1,0,0,0,1
300622,08/30/89,1,PR,1,0,1,0,0,1,05/07/63,26,6747,0,0,0,0,0,0,0,1,0,0,0,0,1
300624,04/08/88,0,CV,0,0,0,1,0,0,01/20/49,39,0,10000,1,1,0,0,0,0,0,0,1,0,0,0
300625,02/10/88,0,JK,0,0,1,1,0,0,10/22/64,23,13726,0,0,0,1,1,0,1,0,0,0,0,0,1
300629,08/22/88,1,HF,1,0,1,0,1,0,01/29/62,26,2806,171,0,0,0,0,0,0,1,0,0,0,1,1
300631,07/21/89,1,IN,1,0,0,0,1,0,09/21/59,29,15484,2444.656,0,0,1,1,0,0,1,0,0,0,0,0
300633,12/16/88,1,OH,0,0,1,0,1,0,04/25/62,26,48553,11000,1,0,0,0,0,0,1,0,0,0,1,0
300634,06/09/89,1,NE,1,1,0,1,0,0,12/15/55,33,978,1190,0,1,1,0,0,0,0,1,0,0,1,1
300635,05/13/88,1,LC,1,0,1,0,0,1,06/12/56,31,38743,10080,1,0,0,0,0,0,0,1,0,0,0,0
300636,05/12/89,1,IN,1,1,0,0,0,1,09/01/66,22,4633,2444.656,0,1,0.716404,1,0,1,0,0,0,0,1,0.5332298
300638,04/27/89,1,NE,1,1,0,0,0,1,12/20/55,33,0,3000,0,0,1,1,0,0,0,1,0,0,0,0
300642,09/28/88,1,CC,1,0,1,0,1,0,06/17/61,27,24468,4103.911,1,0,1,1,0,0,1,0,0,0,0,0
300644,08/01/89,1,LC,1,0,1,0,0,1,07/28/56,33,46159,13000,1,0,0,0,0,0,0,1,0,0,0,0
300645,05/05/88,1,MD,0,1,0,0,1,0,05/07/50,37,18147,0,0,0,0,0,0,0,0,0,1,0,0,1
300647,07/18/88,0,JK,0,0,1,0,1,0,08/07/55,32,13874,7100,1,0,0.6876773,1,0,0,0,1,0,0,0,0
300648,09/13/88,1,HF,0,0,1,0,0,1,09/10/59,29,13419,2400,1,0,1,0,0,0,1,0,0,0,0,0
300649,02/26/88,0,JK,0,1,0,0,1,0,10/05/54,33,20442,2000,0,0,1,1,0,0,0,1,0,0,0,1
300651,01/20/89,1,IN,1,0,0,1,0,0,02/12/25,63,5311,0,0,0,0,0,0,0,0,0,0,0,0,1
300652,03/23/88,1,IN,1,0,1,0,1,0,11/11/55,32,4593,4103.911,0,0,0,0,0,0,0,1,0,0,0,0.4073359
300654,02/10/89,1,SM,1,0,0,0,1,0,07/11/62,26,254,498,1,0,0,0,0,0,1,0,0,0,0,1
300655,05/12/88,1,IN,0,0,1,0,1,0,04/12/63,25,2108,1500,0,0,0,0,0,1,0,0,0,0,1,0
300657,07/15/88,1,IN,1,0,1,0,0,1,01/03/49,39,24799,2400,0,0,1,0,0,0,0,0,1,0,0,0
300658,03/15/88,1,JK,1,0,1,1,0,0,06/03/55,32,18299,8000,0.3352851,0,0,1,0,0,0,1,0,0,1,0.4073359
300660,07/24/89,0,PR,0,0,1,0,0,1,01/18/60,29,11010,0,0,0,1,1,0,0,1,0,0,0,0,1
300661,08/12/88,1,MN,0,0,1,1,0,0,06/26/65,23,56087,1500,1,0,1,0,0,1,0,0,0,0,0,0
300662,09/01/88,0,CC,0,0,0,1,0,0,05/26/53,35,25401,2444.656,0,0,1,0,0,0,0,1,0,0,0,0
300663,06/02/88,1,SM,0,0,1,0,1,0,08/23/63,24,23453,1100,1,0,1,0,0,1,0,0,0,0,1,0
300665,09/09/88,1,CV,0,0,0,0,0,1,03/11/58,30,10101,3744,0,0,0,0,0,0,0,1,0,0,0,1
300666,06/14/89,1,IN,1,0,0,0,0,1,08/14/45,43,18009,6500,0,0,1,0,0,0,0,0,1,0,0,0
300667,10/06/88,1,IN,0,0,1,0,1,0,04/14/55,33,15176,7200,1,0,1,0,0,0,0,1,0,0,0,0.4073359
300670,08/03/89,1,IN,0,0,0,0,1,0,07/22/61,28,8945,7800,0,0,1,0,0,0,1,0,0,0,1,0
300673,06/22/88,1,CV,1,1,0,0,1,0,10/14/63,24,5952,2444.656,0,1,1,0,0,1,0,0,0,0,0,0.5332298
300674,03/02/88,1,CV,1,1,0,0,1,0,04/14/59,28,16689,352,0,0,0,0,0,0,1,0,0,0,0,0
300675,08/26/88,0,HF,0,1,0,1,0,0,04/27/54,34,0,0,0,1,0,1,0,0,0,1,0,0,0,1
300682,09/09/88,0,CC,0,0,0,1,0,0,11/11/43,44,6180,528,1,0,1,0,1,0,0,0,1,0,0,1
300686,07/26/88,0,SM,0,0,0,0,1,0,07/01/52,36,0,700,0,0,1,0,0,0,0,0,1,0,0,0
300689,09/23/88,0,LC,0,0,0,0,0,1,09/28/60,27,2577,0,1,0,1,0,0,0,1,0,0,0,0,1
300690,07/13/88,1,CC,1,0,0,0,1,0,05/12/39,49,24536,1306,0,0,0.716404,0,1,0,0,0,0,1,0,1
300691,07/13/88,0,JK,0,1,0,1,0,0,10/19/52,35,39888,2444.656,0,0,1,1,0,0,0,1,0,0,0,0.5332298
300692,12/29/88,1,IN,1,0,0,0,1,0,05/27/65,23,51060,2725,0,0,0,0,0,1,0,0,0,0,0,0
300693,08/03/88,1,IN,1,1,0,0,1,0,01/09/66,22,28804,1768,0,0,1,0,0,1,0,0,0,0,0,0
300696,09/28/88,1,JK,1,0,1,1,0,0,03/12/55,33,13812,0,1,0,1,1,0,0,0,1,0,0,0,1
300697,08/16/88,1,SM,0,0,0,0,1,0,07/29/61,27,25700,0,0,0,1,0,0,0,1,0,0,0,0,1
300698,02/10/88,1,IN,1,0,1,0,1,0,03/27/58,29,14291,9800,1,0,0,0,0,0,1,0,0,0,0,0
300699,03/11/88,1,CV,0,1,0,0,1,0,04/20/43,44,588,400,0,0,0,0,0,0,0,0,1,0,0,1
300700,07/31/89,1,IN,0,0,0,0,1,0,03/16/36,53,16919,0,0,0,0,0,0,0,0,0,0,1,1,1
300701,01/05/89,1,SM,1,0,1,0,1,0,10/08/56,32,45958,16000,0,0,1,0,0,0,0,1,0,0,0,0
300706,02/22/89,1,SM,0,0,0,1,0,0,12/26/63,25,17289,2574,0,0,1,0,0,1,0,0,0,0,1,1
300707,04/18/89,1,NE,1,0,0,1,0,0,08/06/45,43,29797,2000,0,0,1,0,0,0,0,0,1,0,0,0
300711,07/13/88,1,SM,1,0,0,0,1,0,03/09/65,23,16417,5394,1,0,1,0,0,1,0,0,0,0,1,0
300714,02/02/88,1,PR,0,1,0,1,0,0,02/25/56,31,0,0,0.2111608,0,1,0,0,0,0,1,0,0,0,0.5332298
300715,08/03/88,1,HF,0,0,1,0,0,1,08/19/57,30,39570,7000,0,0,1,1,0,0,0,1,0,0,0,0
300716,02/12/88,1,CC,1,0,1,0,0,1,08/14/54,33,18598,4103.911,0,0,0,0,1,0,0,1,0,0,0,0
300717,12/01/88,1,IN,1,0,1,0,1,0,10/02/40,48,0,1144,0,0,1,0,0,0,0,0,0,1,1,0
300718,02/12/88,0,CC,0,0,0,0,0,1,12/02/50,37,8717,2444.656,0,1,0,0,1,0,0,0,1,0,0,0.5332298
300719,06/16/89,1,IN,0,1,0,0,0,1,12/21/46,42,12615,6000,0,0,1,1,0,0,0,0,1,0,0,0
300723,12/16/88,1,MN,1,0,1,0,1,0,12/19/46,41,9219,1200,0,0,1,0,0,0,0,0,1,0,0,0
300724,08/18/88,0,JK,0,0,0,1,0,0,12/11/64,23,34837,0,0,0,1,1,0,1,0,0,0,0,0,1
300732,01/13/88,1,IN,1,0,1,0,0,1,10/05/50,37,8513,98,1,0,1,0,1,0,0,0,1,0,1,0
300734,12/06/88,1,JK,1,1,0,1,0,0,10/10/63,25,18501,2444.656,0,0,0,1,0,1,0,0,0,0,1,0.5332298
300740,07/26/88,0,MN,0,0,1,0,1,0,11/09/15,72,4614,6000,1,0,0,0,0,0,0,0,0,0,1,0
300741,04/19/89,1,NE,1,1,0,1,0,0,04/04/63,26,5557,1800,0,0,0.716404,1,0,0,1,0,0,0,0,0
300742,06/23/89,1,IN,0,0,1,0,0,1,10/29/61,27,83490,4103.911,0,0,1,0,0,0,1,0,0,0,1,0
300743,04/25/89,0,MN,0,0,1,0,1,0,02/05/64,25,41690,6300,0,0,1,0,0,1,0,0,0,0,0,0
300745,10/31/88,1,NE,1,0,0,1,0,0,05/01/48,40,23765,50,1,1,0,0,0,0,0,0,1,0,0,1
300746,01/13/88,1,IN,0,0,0,0,0,1,07/27/53,34,33403,12469,0,0,1,0,0,0,0,1,0,0,1,0
300750,03/25/88,1,JK,1,0,1,1,0,0,03/15/62,26,6930,554,0,0,1,1,0,0,1,0,0,0,1,0
300751,06/27/89,0,PR,0,0,1,0,1,0,06/26/59,30,10953,3000,0,0,0,1,0,0,0,1,0,0,0,0
300752,12/15/88,0,NE,0,0,0,1,0,0,02/28/63,25,26475,3880,0,0,1,0,0,1,0,0,0,0,0,0
300753,01/13/89,1,IN,0,0,1,0,1,0,12/30/53,35,40629,1223,0,0,1,1,0,0,0,1,0,0,0,0
300755,02/25/88,1,PR,1,0,0,0,0,1,01/16/56,32,0,2400,0.2111608,0,0.716404,1,0,0,0,1,0,0,0,0
300757,05/12/88,1,IN,0,0,1,0,1,0,06/09/54,33,7872,2800,0,0,1,0,0,0,0,1,0,0,0,0
300758,12/03/87,1,MD,1,1,0,0,1,0,05/24/42,45,26037,0,0,0,0,1,0,0,0,0,0,1,0,1
